num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2022S029568;08/10/2022;16:00:00;PLAZA. EMPERADOR CARLOS V, 8;8;1;CENTRO;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441222,417;4473299,748;N;NULL
2022S029601;08/10/2022;5:52:00;CALL. ISABEL LA CATOLICA, 6;6;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;439848,729;4474737,944;S;NULL
2022S029601;08/10/2022;5:52:00;CALL. ISABEL LA CATOLICA, 6;6;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Peatón;De 50 a 54 años;Mujer;2;Ingreso inferior o igual a 24 horas;439848,729;4474737,944;N;NULL
2022S029618;09/10/2022;3:30:00;CALL. CRUZ, 13;13;1;CENTRO;Atropello a persona;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440480,258;4474134,882;N;NULL
2022S029618;09/10/2022;3:30:00;CALL. CRUZ, 13;13;1;CENTRO;Atropello a persona;Despejado;Turismo;Peatón;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440480,258;4474134,882;N;NULL
2022S029652;09/10/2022;11:05:00;CALL. BAILEN / CRA. SAN FRANCISCO;51;1;CENTRO;Colisión fronto-lateral;Despejado;Autobús;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;439436,546;4473580,38;N;NULL
2022S029652;09/10/2022;11:05:00;CALL. BAILEN / CRA. SAN FRANCISCO;51;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;439436,546;4473580,38;N;NULL
2022S029658;09/10/2022;13:15:00;PLAZA. TIRSO DE MOLINA, 16;16;1;CENTRO;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;440222,745;4473787,093;N;NULL
2022S029658;09/10/2022;13:15:00;PLAZA. TIRSO DE MOLINA, 16;16;1;CENTRO;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;440222,745;4473787,093;N;NULL
2022S029662;08/10/2022;20:27:00;CALL. ALBERTO AGUILERA, 3;3;1;CENTRO;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440012,202;4475693,224;N;NULL
2022S029662;08/10/2022;20:27:00;CALL. ALBERTO AGUILERA, 3;3;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;440012,202;4475693,224;N;NULL
2022S029670;09/10/2022;15:30:00;CALL. SAN MARCOS, 2;2;1;CENTRO;Atropello a persona;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;440649,297;4474806,664;N;NULL
2022S029670;09/10/2022;15:30:00;CALL. SAN MARCOS, 2;2;1;CENTRO;Atropello a persona;Despejado;Turismo;Peatón;De 18 a 20 años;Mujer;2;Ingreso inferior o igual a 24 horas;440649,297;4474806,664;N;NULL
2022S029672;09/10/2022;14:50:00;CALL. SANTA ISABEL / CALL. HOSPITAL;50;1;CENTRO;Choque contra obstáculo fijo;NULL;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;441028,109;4473367,497;N;NULL
2022S029685;09/10/2022;21:30:00;CALL. SILVA / plaza santo domingo;4;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439910,574;4474674,521;N;NULL
2022S029685;09/10/2022;21:30:00;CALL. SILVA / plaza santo domingo;4;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;439910,574;4474674,521;N;NULL
2022S029732;10/10/2022;13:00:00;PASEO. RECOLETOS, 15;15;1;CENTRO;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;441289,225;4474768,171;N;NULL
2022S029761;10/10/2022;18:10:00;CALL. TOLEDO, 84;84;1;CENTRO;Caída;Nublado;VMU eléctrico;Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;439719,844;4473372,222;N;NULL
2022S029766;10/10/2022;18:15:00;PASEO. PRADO, 16;16;1;CENTRO;Alcance;Lluvia débil;Motocicleta > 125cc;Conductor;De 60 a 64 años;Hombre;NULL;NULL;441111,394;4473977,665;N;NULL
2022S029766;10/10/2022;18:15:00;PASEO. PRADO, 16;16;1;CENTRO;Alcance;Lluvia débil;Turismo;Conductor;Más de 74 años;Hombre;NULL;NULL;441111,394;4473977,665;N;NULL
2022S029793;11/10/2022;10:10:00;CALL. ARENAL, 21;21;1;CENTRO;Colisión lateral;Despejado;Camión rígido;Conductor;De 60 a 64 años;Hombre;NULL;NULL;439871,368;4474372,333;N;NULL
2022S029793;11/10/2022;10:10:00;CALL. ARENAL, 21;21;1;CENTRO;Colisión lateral;Despejado;Furgoneta;Conductor;De 45 a 49 años;Hombre;NULL;NULL;439871,368;4474372,333;N;NULL
2022S029800;11/10/2022;12:20:00;CALL. HORTALEZA, 104;104;1;CENTRO;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;440818,158;4475189,521;N;NULL
2022S029800;11/10/2022;12:20:00;CALL. HORTALEZA, 104;104;1;CENTRO;Colisión fronto-lateral;Despejado;VMU eléctrico;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;440818,158;4475189,521;N;NULL
2022S029816;09/10/2022;21:45:00;CALL. GRAN VIA / CALL. SILVA;43;1;CENTRO;Caída;Despejado;VMU eléctrico;Conductor;De 18 a 20 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440040,312;4474698,791;N;NULL
2022S029820;11/10/2022;16:20:00;RONDA. SEGOVIA, 39;39;1;CENTRO;Caída;Nublado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Mujer;2;Ingreso inferior o igual a 24 horas;439126,069;4473495,542;N;NULL
2022S029895;12/10/2022;3:20:00;CALL. GRAN VIA, 1;1;1;CENTRO;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;4;Fallecido 24 horas;440812,028;4474509,926;N;NULL
2022S029895;12/10/2022;3:20:00;CALL. GRAN VIA, 1;1;1;CENTRO;Caída;Despejado;Motocicleta hasta 125cc;Pasajero;De 21 a 24 años;Mujer;2;Ingreso inferior o igual a 24 horas;440812,028;4474509,926;N;NULL
2022S029902;11/10/2022;20:10:00;CALL. GRAN VIA, 3;3;1;CENTRO;Colisión lateral;NULL;Camión rígido;Conductor;De 25 a 29 años;Hombre;NULL;NULL;440903,963;4474488,154;N;NULL
2022S029902;11/10/2022;20:10:00;CALL. GRAN VIA, 3;3;1;CENTRO;Colisión lateral;NULL;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;440903,963;4474488,154;N;NULL
2022S029902;11/10/2022;20:10:00;CALL. GRAN VIA, 3;3;1;CENTRO;Colisión lateral;NULL;Turismo;Pasajero;De 50 a 54 años;Hombre;NULL;NULL;440903,963;4474488,154;N;NULL
2022S029904;12/10/2022;4:35:00;CALL. GENOVA, 20;20;1;CENTRO;Alcance;Despejado;Camión rígido;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;441220,702;4475293,796;N;NULL
2022S029904;12/10/2022;4:35:00;CALL. GENOVA, 20;20;1;CENTRO;Alcance;Despejado;Ciclomotor;Conductor;De 30 a 34 años;Hombre;3;Ingreso superior a 24 horas;441220,702;4475293,796;S;NULL
2022S029924;12/10/2022;9:30:00;PASEO. PRADO, 36;36;1;CENTRO;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 55 a 59 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;441208,176;4473605,564;N;NULL
2022S029924;12/10/2022;9:30:00;PASEO. PRADO, 36;36;1;CENTRO;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;441208,176;4473605,564;N;NULL
2022S029959;12/10/2022;17:25:00;CALL. CERVANTES, 38;38;1;CENTRO;Choque contra obstáculo fijo;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440955,187;4473973,807;N;NULL
2022S029960;12/10/2022;19:30:00;CALL. PRINCESA, 2;2;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439605,505;4475137,172;N;NULL
2022S029960;12/10/2022;19:30:00;CALL. PRINCESA, 2;2;1;CENTRO;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439605,505;4475137,172;N;NULL
2022S029960;12/10/2022;19:30:00;CALL. PRINCESA, 2;2;1;CENTRO;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Pasajero;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439605,505;4475137,172;N;NULL
2022S029997;13/10/2022;10:00:00;GTA. PUERTA DE TOLEDO / RONDA. TOLEDO;1;1;CENTRO;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439622,93;4473169,726;N;NULL
2022S029997;13/10/2022;10:00:00;GTA. PUERTA DE TOLEDO / RONDA. TOLEDO;1;1;CENTRO;Colisión lateral;Despejado;Todo terreno;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;439622,93;4473169,726;N;NULL
2022S030035;13/10/2022;15:55:00;CALL. LEON / CALL. HUERTAS;14;1;CENTRO;Atropello a persona;Despejado;Motocicleta hasta 125cc;Conductor;De 40 a 44 años;Hombre;1;Atención en urgencias sin posterior ingreso;440695,972;4473904,464;S;NULL
2022S030035;13/10/2022;15:55:00;CALL. LEON / CALL. HUERTAS;14;1;CENTRO;Atropello a persona;Despejado;Motocicleta hasta 125cc;Peatón;De 70 a 74 años;Mujer;1;Atención en urgencias sin posterior ingreso;440695,972;4473904,464;N;NULL
2022S030086;13/10/2022;16:20:00;CALL. ALCALA / PLAZA. CIBELES;2;1;CENTRO;Colisión lateral;Despejado;Autobús;Conductor;De 50 a 54 años;Hombre;NULL;NULL;441127,723;4474509,031;N;NULL
2022S030086;13/10/2022;16:20:00;CALL. ALCALA / PLAZA. CIBELES;2;1;CENTRO;Colisión lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;441127,723;4474509,031;N;NULL
2022S030090;13/10/2022;18:40:00;CALL. GRAN VIA, 16;16;1;CENTRO;Otro;NULL;Motocicleta hasta 125cc;Conductor;De 50 a 54 años;Mujer;NULL;NULL;440675,952;4474573,378;N;NULL
2022S030090;13/10/2022;18:40:00;CALL. GRAN VIA, 16;16;1;CENTRO;Otro;NULL;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;440675,952;4474573,378;N;NULL
2022S030090;13/10/2022;18:40:00;CALL. GRAN VIA, 16;16;1;CENTRO;Otro;NULL;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;440675,952;4474573,378;N;NULL
2022S030099;13/10/2022;19:45:00;PLAZA. ESPAÑA, 1;1;1;CENTRO;Colisión frontal;NULL;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;439669,263;4474972,224;N;NULL
2022S030099;13/10/2022;19:45:00;PLAZA. ESPAÑA, 1;1;1;CENTRO;Colisión frontal;NULL;Turismo;Conductor;De 65 a 69 años;Hombre;NULL;NULL;439669,263;4474972,224;N;NULL
2022S030099;13/10/2022;19:45:00;PLAZA. ESPAÑA, 1;1;1;CENTRO;Colisión frontal;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439669,263;4474972,224;N;NULL
2022S030099;13/10/2022;19:45:00;PLAZA. ESPAÑA, 1;1;1;CENTRO;Colisión frontal;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439669,263;4474972,224;N;NULL
2022S030121;14/10/2022;10:30:00;RONDA TOLEDO, 1;1;1;CENTRO;Colisión lateral;Despejado;Furgoneta;Conductor;De 65 a 69 años;Hombre;NULL;NULL;439797,24;4473098,691;N;NULL
2022S030121;14/10/2022;10:30:00;RONDA TOLEDO, 1;1;1;CENTRO;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;De 65 a 69 años;Hombre;NULL;NULL;439797,24;4473098,691;N;NULL
2022S030124;14/10/2022;10:15:00;CRA. SAN FRANCISCO, 9;9;1;CENTRO;Atropello a persona;Despejado;NULL;Conductor;Desconocido;Desconocido;NULL;NULL;439516,066;4473607,353;NULL;NULL
2022S030124;14/10/2022;10:15:00;CRA. SAN FRANCISCO, 9;9;1;CENTRO;Atropello a persona;Despejado;NULL;Peatón;De 21 a 24 años;Hombre;1;Atención en urgencias sin posterior ingreso;439516,066;4473607,353;N;NULL
2022S030155;14/10/2022;18:30:00;PLAZA. CANOVAS DEL CASTILLO, 4;4;1;CENTRO;Otro;Despejado;Autobús;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;441062,668;4474070,536;N;NULL
2022S030155;14/10/2022;18:30:00;PLAZA. CANOVAS DEL CASTILLO, 4;4;1;CENTRO;Otro;Despejado;Autobús;Peatón;Más de 74 años;Hombre;1;Atención en urgencias sin posterior ingreso;441062,668;4474070,536;N;NULL
2022S030159;14/10/2022;18:25:00;CUSTA. SAN VICENTE / GTA. SAN VICENTE;1;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;438951,632;4474640,857;N;NULL
2022S030159;14/10/2022;18:25:00;CUSTA. SAN VICENTE / GTA. SAN VICENTE;1;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;2;Ingreso inferior o igual a 24 horas;438951,632;4474640,857;N;NULL
2022S030263;14/10/2022;22:20:00;CALL. AMANIEL / CALL. MONTSERRAT;37;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439812,748;4475490,789;N;NULL
2022S030263;14/10/2022;22:20:00;CALL. AMANIEL / CALL. MONTSERRAT;37;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Mujer;14;Sin asistencia sanitaria;439812,748;4475490,789;N;NULL
2022S030263;14/10/2022;22:20:00;CALL. AMANIEL / CALL. MONTSERRAT;37;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 65 a 69 años;Hombre;14;Sin asistencia sanitaria;439812,748;4475490,789;N;NULL
2022S030278;15/10/2022;7:00:00;PLAZA. CANOVAS DEL CASTILLO / PASEO. PRADO;3;1;CENTRO;Otro;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;441084,627;4474042,385;N;NULL
2022S030278;15/10/2022;7:00:00;PLAZA. CANOVAS DEL CASTILLO / PASEO. PRADO;3;1;CENTRO;Otro;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;441084,627;4474042,385;N;NULL
2022S030278;15/10/2022;7:00:00;PLAZA. CANOVAS DEL CASTILLO / PASEO. PRADO;3;1;CENTRO;Otro;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;NULL;NULL;441084,627;4474042,385;N;NULL
2022S030278;15/10/2022;7:00:00;PLAZA. CANOVAS DEL CASTILLO / PASEO. PRADO;3;1;CENTRO;Otro;Despejado;Turismo;Pasajero;De 35 a 39 años;Hombre;NULL;NULL;441084,627;4474042,385;N;NULL
2022S030443;15/10/2022;21:35:00;CALL. CARLOS ARNICHES, 12;12;1;CENTRO;Atropello a persona;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;439851,385;4473323,395;N;NULL
2022S030443;15/10/2022;21:35:00;CALL. CARLOS ARNICHES, 12;12;1;CENTRO;Atropello a persona;Despejado;Turismo;Peatón;Menor de 5 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439851,385;4473323,395;N;NULL
2022S030446;15/10/2022;22:10:00;PLAZA. EMPERADOR CARLOS V, 1;1;1;CENTRO;Colisión lateral;Despejado;Autobús;Conductor;De 50 a 54 años;Hombre;NULL;NULL;441260,63;4473389,912;N;NULL
2022S030446;15/10/2022;22:10:00;PLAZA. EMPERADOR CARLOS V, 1;1;1;CENTRO;Colisión lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;441260,63;4473389,912;N;NULL
2022S030524;16/10/2022;2:23:00;CALL. CALATRAVA / CALL. CAMPO DE LA PALOMA;14;1;CENTRO;Atropello a persona;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;439615,01;4473428,032;S;NULL
2022S030524;16/10/2022;2:23:00;CALL. CALATRAVA / CALL. CAMPO DE LA PALOMA;14;1;CENTRO;Atropello a persona;Despejado;Turismo;Peatón;De 50 a 54 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439615,01;4473428,032;N;NULL
2022S030526;15/10/2022;23:30:00;CALL. SAGASTA, 24;24;1;CENTRO;Alcance;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;440801,142;4475503,166;N;NULL
2022S030526;15/10/2022;23:30:00;CALL. SAGASTA, 24;24;1;CENTRO;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440801,142;4475503,166;N;NULL
2022S030559;15/10/2022;13:45:00;CALL. SOMBRERETE / CALL. GARCIA DE PAREDES;20;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;NULL;NULL;440348,759;4473302,733;N;NULL
2022S030559;15/10/2022;13:45:00;CALL. SOMBRERETE / CALL. GARCIA DE PAREDES;20;1;CENTRO;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;440348,759;4473302,733;N;NULL
2022S030581;15/10/2022;18:35:00;PLAZA. CARMEN / CALL. SALUD;1;1;CENTRO;Colisión lateral;NULL;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;440338,336;4474462,803;N;NULL
2022S030581;15/10/2022;18:35:00;PLAZA. CARMEN / CALL. SALUD;1;1;CENTRO;Colisión lateral;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440338,336;4474462,803;N;NULL
2022S030581;15/10/2022;18:35:00;PLAZA. CARMEN / CALL. SALUD;1;1;CENTRO;Colisión lateral;NULL;Turismo;Pasajero;De 30 a 34 años;Mujer;NULL;NULL;440338,336;4474462,803;N;NULL
2022S030583;15/10/2022;21:40:00;CALL. EMBAJADORES, 5;5;1;CENTRO;Otro;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;440020,254;4473581,312;N;NULL
2022S030583;15/10/2022;21:40:00;CALL. EMBAJADORES, 5;5;1;CENTRO;Otro;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440020,254;4473581,312;N;NULL
2022S030639;17/10/2022;10:15:00;CALL. FUENTES, 3;3;1;CENTRO;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;Más de 74 años;Hombre;14;Sin asistencia sanitaria;439872,487;4474270,343;N;NULL
2022S030641;17/10/2022;13:20:00;CALL. VALENCIA, 15;15;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;440602,509;4473164,623;N;NULL
2022S030641;17/10/2022;13:20:00;CALL. VALENCIA, 15;15;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Peatón;Más de 74 años;Hombre;3;Ingreso superior a 24 horas;440602,509;4473164,623;N;NULL
2022S030794;17/10/2022;18:00:00;CALL. HUMILLADERO / CALL. ORIENTE;10;1;CENTRO;Choque contra obstáculo fijo;Despejado;Camión rígido;Conductor;Desconocido;Desconocido;NULL;NULL;439720,59;4473593,186;N;NULL
2022S030794;17/10/2022;18:00:00;CALL. HUMILLADERO / CALL. ORIENTE;10;1;CENTRO;Choque contra obstáculo fijo;Despejado;Furgoneta;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;439720,59;4473593,186;N;NULL
2022S030953;18/10/2022;21:05:00;CALL. ATOCHA, 117;117;1;CENTRO;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 21 a 24 años;Hombre;1;Atención en urgencias sin posterior ingreso;441067,506;4473514,062;N;NULL
2022S030953;18/10/2022;21:05:00;CALL. ATOCHA, 117;117;1;CENTRO;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Pasajero;De 25 a 29 años;Mujer;1;Atención en urgencias sin posterior ingreso;441067,506;4473514,062;N;NULL
2022S030953;18/10/2022;21:05:00;CALL. ATOCHA, 117;117;1;CENTRO;Colisión fronto-lateral;Despejado;Todo terreno;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;441067,506;4473514,062;N;NULL
2022S030958;18/10/2022;23:40:00;CALL. CUCHILLEROS / CALL. MAESTRO VILLA;5;1;CENTRO;Alcance;NULL;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;439919,31;4474017,567;N;NULL
2022S030958;18/10/2022;23:40:00;CALL. CUCHILLEROS / CALL. MAESTRO VILLA;5;1;CENTRO;Alcance;NULL;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;439919,31;4474017,567;S;NULL
2022S031051;19/10/2022;9:35:00;CALL. ATOCHA, 18;18;1;CENTRO;Caída;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 55 a 59 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440329,948;4473954,271;N;NULL
2022S031101;19/10/2022;8:30:00;CALL. TOLEDO, 12;12;1;CENTRO;Choque contra obstáculo fijo;NULL;Camión rígido;Conductor;De 40 a 44 años;Hombre;NULL;NULL;439964,231;4474002,993;N;NULL
2022S031110;20/10/2022;2:15:00;CALL. GRAN VIA, 27;27;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440399,477;4474608,571;N;NULL
2022S031135;20/10/2022;12:15:00;CALL. GRAN VIA / CALL. SAN BERNARDO;60;1;CENTRO;Colisión fronto-lateral;Nublado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439941,299;4474780,673;N;NULL
2022S031135;20/10/2022;12:15:00;CALL. GRAN VIA / CALL. SAN BERNARDO;60;1;CENTRO;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;439941,299;4474780,673;N;NULL
2022S031252;20/10/2022;17:40:00;GTA. RUIZ JIMENEZ / CALL. SAN BERNARDO;7;1;CENTRO;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;440137,354;4475644,834;N;NULL
2022S031252;20/10/2022;17:40:00;GTA. RUIZ JIMENEZ / CALL. SAN BERNARDO;7;1;CENTRO;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;440137,354;4475644,834;N;NULL
2022S031296;20/10/2022;18:35:00;CALL. ALCALA, 49;49;1;CENTRO;Alcance;Lluvia débil;Motocicleta > 125cc;Conductor;De 50 a 54 años;Hombre;NULL;NULL;441011,828;4474510,006;N;NULL
2022S031296;20/10/2022;18:35:00;CALL. ALCALA, 49;49;1;CENTRO;Alcance;Lluvia débil;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;441011,828;4474510,006;N;NULL
2022S031297;20/10/2022;17:30:00;CALL. GRAN VIA, 56;56;1;CENTRO;Caída;Lluvia débil;Ciclomotor;Conductor;De 21 a 24 años;Hombre;1;Atención en urgencias sin posterior ingreso;439976,057;4474763,107;N;NULL
2022S031342;21/10/2022;7:30:00;PLAZA EMPERADOR CARLOS V, 11;11;1;CENTRO;Colisión múltiple;Lluvia débil;Camión rígido;Conductor;De 45 a 49 años;Hombre;NULL;NULL;441260,891;4473418,152;N;NULL
2022S031342;21/10/2022;7:30:00;PLAZA EMPERADOR CARLOS V, 11;11;1;CENTRO;Colisión múltiple;Lluvia débil;Turismo;Conductor;De 40 a 44 años;Mujer;NULL;NULL;441260,891;4473418,152;N;NULL
2022S031342;21/10/2022;7:30:00;PLAZA EMPERADOR CARLOS V, 11;11;1;CENTRO;Colisión múltiple;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;441260,891;4473418,152;N;NULL
2022S031342;21/10/2022;7:30:00;PLAZA EMPERADOR CARLOS V, 11;11;1;CENTRO;Colisión múltiple;Lluvia débil;Turismo;Pasajero;De 25 a 29 años;Hombre;NULL;NULL;441260,891;4473418,152;N;NULL
2022S031342;21/10/2022;7:30:00;PLAZA EMPERADOR CARLOS V, 11;11;1;CENTRO;Colisión múltiple;Lluvia débil;Turismo;Pasajero;De 25 a 29 años;Hombre;NULL;NULL;441260,891;4473418,152;N;NULL
2022S031354;21/10/2022;12:00:00;CALL. PRIM / CALL. BARQUILLO;2;1;CENTRO;Atropello a persona;Nublado;Furgoneta;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;440992,617;4474820,998;N;NULL
2022S031354;21/10/2022;12:00:00;CALL. PRIM / CALL. BARQUILLO;2;1;CENTRO;Atropello a persona;Nublado;Furgoneta;Peatón;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;440992,617;4474820,998;N;NULL
2022S031380;21/10/2022;17:50:00;CALL. AMPARO / CALL. TRIBULETE;68;1;CENTRO;Colisión fronto-lateral;Nublado;Otros vehículos con motor;Conductor;De 25 a 29 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;440456,367;4473292,776;N;NULL
2022S031380;21/10/2022;17:50:00;CALL. AMPARO / CALL. TRIBULETE;68;1;CENTRO;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;440456,367;4473292,776;N;NULL
2022S031386;21/10/2022;18:05:00;PLAZA. COLON, 1;1;1;CENTRO;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;441423,809;4475144,672;N;NULL
2022S031386;21/10/2022;18:05:00;PLAZA. COLON, 1;1;1;CENTRO;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;441423,809;4475144,672;N;NULL
2022S031473;22/10/2022;9:15:00;CALL. GRAN VIA, 53;53;1;CENTRO;Alcance;Nublado;Camión rígido;Conductor;De 25 a 29 años;Hombre;NULL;NULL;439917,434;4474806,012;N;NULL
2022S031473;22/10/2022;9:15:00;CALL. GRAN VIA, 53;53;1;CENTRO;Alcance;Nublado;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;439917,434;4474806,012;N;NULL
